"ReportId","CommitteeContactId","FirstName","MiddleName","LastOrCompanyName","Prefix","Suffix","AddressLine1","AddressLine2","City","StateCode","ZipCode","IsIndividual","TransactionDate","Amount","ScheduleCId","ReceiptType","ScheduleId","ReportUID"
"392655","896145","","","Michael's #1077","","","2170  Coliseum Dr","Suite C","Hampton","VA","23666","False","04/19/2022","12.15","77605","refund","","{FE43F7B0-42C9-FFE8-F04B-CEDD9623D577}"
"392663","899339","","","Bayport Credit Union","","","One BayPortWay","350","Newport News","VA","23606","False","06/30/2022",".38","77606","Bank dividend","","{0DEADD06-8914-0115-1F84-F200F04BCDBA}"
"392668","914973","","","LOWE'S","","","300 Chatham Drive","","Newport News","VA","23602","False","07/05/2022","96.62","77607","Refund","","{29A9552D-A5B9-D098-54E2-09DE72CECCD2}"
"392668","921302","","","Fiverr Inc","","","38 Greene Street","Fl 2","New York","NY","10013","False","07/29/2022","2.00","77608","Refund","","{29A9552D-A5B9-D098-54E2-09DE72CECCD2}"
"392668","1029501","","","24HourWristbands","","","14550 Beechnut Street","100","Houston","TX","77083","False","08/10/2022","224.40","77609","REFUND","","{29A9552D-A5B9-D098-54E2-09DE72CECCD2}"
"392677","914973","","","LOWE'S","","","300 Chatham Drive","","Newport News","VA","23602","False","07/05/2022","96.62","77611","Refund","","{29A9552D-A5B9-D098-54E2-09DE72CECCD2}"
"392677","921302","","","Fiverr Inc","","","38 Greene Street","Fl 2","New York","NY","10013","False","07/29/2022","2.00","77612","Refund","","{29A9552D-A5B9-D098-54E2-09DE72CECCD2}"
"392677","1029501","","","24HourWristbands","","","14550 Beechnut Street","100","Houston","TX","77083","False","08/10/2022","224.40","77613","REFUND","","{29A9552D-A5B9-D098-54E2-09DE72CECCD2}"
"392681","899339","","","Bayport Credit Union","","","One BayPortWay","350","Newport News","VA","23606","False","09/30/2022",".54","77614","Dividend","","{D556E9C9-25F0-0F7F-1614-261B03F12DF3}"
"392681","905296","","","SignaPay","","","400 W Royal Lane","Suite 150","Irving","TX","75063","False","09/15/2022","79.95","77615","Refund","","{D556E9C9-25F0-0F7F-1614-261B03F12DF3}"
"392687","934514","","","LOWE/S","","","2002 Power Plant Parkway","","Hampton","VA","23666","False","10/04/2022","41.15","77616","refund","","{208F631C-288C-127B-F4A8-674DB30498F4}"
"392687","943485","","","Delmarva Educational Association","","","2202 Joliff Road","","Chesapeake","VA","23321","False","10/27/2022","175.00","77617","Refund","","{208F631C-288C-127B-F4A8-674DB30498F4}"
"392691","943474","","","Blip Billboards","","","285 N Main Street","#849","Kayville","UT","84037","False","10/28/2022","500.00","77618","Refund","","{F011A3B7-8146-C229-69ED-EAEB3FDE9EA6}"
"392691","943483","","","Cardwell Printing","","","15470 Warwick Blvd","","Newport News","VA","23608","False","10/28/2022","4850.00","77619","Refund","","{F011A3B7-8146-C229-69ED-EAEB3FDE9EA6}"
"392691","947809","","","Blip","","","1591 West 820 North","","Provo","UT","84601","False","11/20/2022","500.00","77620","Refund","","{F011A3B7-8146-C229-69ED-EAEB3FDE9EA6}"
"392695","899339","","","Bayport Credit Union","","","One BayPortWay","350","Newport News","VA","23606","False","12/30/2022","2.27","77621","Dividends","","{9D3EE8A0-3823-43AE-5AA5-33B61436CEF6}"
"392701","899339","","","Bayport Credit Union","","","One BayPortWay","350","Newport News","VA","23606","False","03/31/2023",".33","77622","Dividend","","{A9E29106-9DCD-9C67-7563-D0C6D7781D3B}"
"392701","899339","","","Bayport Credit Union","","","One BayPortWay","350","Newport News","VA","23606","False","05/09/2023","901.97","77623","Closing checking and savings account","","{A9E29106-9DCD-9C67-7563-D0C6D7781D3B}"
"392701","945094","","","Amazon","","","410 Terry Avenue","","Seattle","WA","98109","False","01/13/2023","49.43","77624","Refund","","{A9E29106-9DCD-9C67-7563-D0C6D7781D3B}"
"392701","945094","","","Amazon","","","410 Terry Avenue","","Seattle","WA","98109","False","04/30/2023","364.86","77625","Refund","","{A9E29106-9DCD-9C67-7563-D0C6D7781D3B}"
"392701","1126629","","","Peninsula Data Service Center","","","321 Ed Wright Lane","Unit A","Newport News","VA","23606","False","02/01/2023","100.00","77626","Vendor lost check#1004","","{A9E29106-9DCD-9C67-7563-D0C6D7781D3B}"
"392753","","","","PayChex","","","3960 Stillman Pkwy","Ste 100","Glen Allen","VA","23060-4197","False","09/20/2021","1519.74","77639","Refund","","{65B6BE55-C138-F932-CC85-31B9403799E8}"
"392759","","","","Buying Time LLC","","","650 Massachusetts Ave NW","Ste 210","Washington","DC","20001-3728","False","03/31/2022","10116.12","77640","Refund for TV buy","","{70B84A1F-22BD-1B5B-721C-F4FBBBCF5249}"
"392759","","","","Call Time.AI","","","2627 E College Ave","","Visalia","CA","93292-3205","False","01/06/2022","450.00","77641","Refund of subscription payment for fundraising software","","{70B84A1F-22BD-1B5B-721C-F4FBBBCF5249}"
"392759","","","","PayChex","","","3960 Stillman Pkwy","Ste 100","Glen Allen","VA","23060-4197","False","05/13/2022","22.76","77642","Refund of charge for workers compensation insurance","","{70B84A1F-22BD-1B5B-721C-F4FBBBCF5249}"
"392759","","","","Town of Leesburg","","","25 W Market St","","Leesburg","VA","20176-2901","False","04/18/2022","173.10","77643","Refund of security deposit for water service","","{70B84A1F-22BD-1B5B-721C-F4FBBBCF5249}"
"392760","","","","Dominion Energy","","","1 James Ctr","","Richmond","VA","23219-4089","False","08/17/2022","414.43","77644","Refund of security deposit for electricity services","","{4BBBECD9-C38E-42FF-316E-B507BA2C3873}"
"392783","899339","","","Bayport Credit Union","","","One BayPortWay","350","Newport News","VA","23606","False","09/30/2022",".54","77666","Dividend","","{D556E9C9-25F0-0F7F-1614-261B03F12DF3}"
"392783","905296","","","SignaPay","","","400 W Royal Lane","Suite 150","Irving","TX","75063","False","09/15/2022","79.95","77667","Refund","","{D556E9C9-25F0-0F7F-1614-261B03F12DF3}"
"392784","934514","","","LOWE/S","","","2002 Power Plant Parkway","","Hampton","VA","23666","False","10/04/2022","41.15","77668","refund","","{208F631C-288C-127B-F4A8-674DB30498F4}"
"392784","943485","","","Delmarva Educational Association","","","2202 Joliff Road","","Chesapeake","VA","23321","False","10/27/2022","175.00","77669","Refund","","{208F631C-288C-127B-F4A8-674DB30498F4}"
"392803","43790","","","Benchmark Community Bank","","","Highway 15","","Clarksville","VA","23927","False","12/31/2023","1.35","77671","Bank Interest","","{4105451C-4F97-D04A-8642-E6D3B9DD3F04}"
"392839","957430","","","Adams for Senate","","","PO Box 26141","","Alexandria","VA","22313","False","12/31/2023","1000.00","77672","Voiding Uncleared Check","","{66D84817-CF1F-48B6-C666-54C996AE526B}"
"392844","1042204","","","Hamilton for Senate","","","112 Turtle Creek Road","#10","Charlottesville","VA","22901","False","12/31/2023","250.00","77673","Voiding Uncleared Check","","{3BBEA3F0-29BD-88F7-1854-4971C2069C7C}"
"392844","1042206","","","Almirante for House of Delegates","","","10929 Park Road","","Fairfax","VA","22030","False","12/31/2023","250.00","77674","Voiding Uncleared Check","","{3BBEA3F0-29BD-88F7-1854-4971C2069C7C}"
"392847","699822","","","Atlantic Union Bank","","","1601 Willow Lawn Dr.","701","Richmond","VA","23230","False","10/31/2023","1.71","77681","interest earned","","{2DB360F2-620B-F61E-0C8C-650499E6053A}"
"392847","699822","","","Atlantic Union Bank","","","1601 Willow Lawn Dr.","701","Richmond","VA","23230","False","11/30/2023","1.61","77682","interest earned","","{2DB360F2-620B-F61E-0C8C-650499E6053A}"
"392847","699822","","","Atlantic Union Bank","","","1601 Willow Lawn Dr.","701","Richmond","VA","23230","False","12/29/2023","1.64","77683","interest earned","","{2DB360F2-620B-F61E-0C8C-650499E6053A}"
"392911","","","","First Citizen's Bank","","","P.O. Box 27131","","Raleigh","NC","27611-7131","False","10/31/2023","48.99","77690","October 2023 Interest","","{BA3DEB45-8138-EF8E-7669-D93E89853791}"
"392911","","","","First Citizen's Bank","","","P.O. Box 27131","","Raleigh","NC","27611-7131","False","11/30/2023","5.23","77691","November 2023 Interest","","{BA3DEB45-8138-EF8E-7669-D93E89853791}"
"392911","","","","First Citizen's Bank","","","P.O. Box 27131","","Raleigh","NC","27611-7131","False","12/31/2023","5.58","77692","December 2023 Interest","","{BA3DEB45-8138-EF8E-7669-D93E89853791}"
"392911","","","","REALTORS Political Action Committee of Virginia","","","Two James Center","1021 E. Cary Street, Suite 1825","Richmond","VA","23219-4092","False","10/31/2023","464.40","77693","NVAR's Portion of Contributions from VAR","","{BA3DEB45-8138-EF8E-7669-D93E89853791}"
"392911","","","","REALTORS Political Action Committee of Virginia","","","Two James Center","1021 E. Cary Street, Suite 1825","Richmond","VA","23219-4092","False","12/31/2023","130.00","77694","NVAR's Portion of Contributions from VAR","","{BA3DEB45-8138-EF8E-7669-D93E89853791}"
"392911","","","","Virginia Partners Bank","","","410 William Street","","Fredericksburg","VA","22401-5834","False","10/31/2023","588.32","77695","October 2023 Interest","","{BA3DEB45-8138-EF8E-7669-D93E89853791}"
"392911","","","","Virginia Partners Bank","","","410 William Street","","Fredericksburg","VA","22401-5834","False","11/30/2023","594.60","77696","November 2023 Interest","","{BA3DEB45-8138-EF8E-7669-D93E89853791}"
"392911","","","","Virginia Partners Bank","","","410 William Street","","Fredericksburg","VA","22401-5834","False","12/31/2023","614.42","77697","December 2023 Interest","","{BA3DEB45-8138-EF8E-7669-D93E89853791}"
"392983","739834","","","Bank of America","","","3901 Stillman Pkwy","","Glen Allen","VA","23060","False","12/29/2023",".33","77715","Interest earned","","{6E5A3E0A-9FD4-BABD-CA02-E1916A0BFCE7}"
"393019","907957","","","Bank of America","","","3901 Stillman Pkwy","","Glen Allen","VA","23060","False","12/29/2023",".44","77720","Interest earned","","{963E8887-638C-F28D-4335-8758F8F9D30E}"
"393020","109361","","","American National Bank","","","628 Main Street","","Danville","VA","24541","False","12/31/2023","2.73","77721","Interest","","{6AC8F694-ED34-4ADA-6CA4-EA75A4450D05}"
"393034","602269","","","Atlantic Union Bank","","","8209 W Broad Street","","Richmond","VA","23294","False","12/29/2023",".69","77722","Interest earned","","{A3173671-9E44-E6F3-C573-4D300FCE1507}"
"393050","9085","","","Bank of America","","","P. O. Box 27025","","Richmond","VA","23261","False","10/31/2023",".26","77723","October 23 Checking Interest","","{5ABD9B2F-B198-C273-0316-24DE4235AC4B}"
"393050","9085","","","Bank of America","","","P. O. Box 27025","","Richmond","VA","23261","False","11/30/2023",".23","77724","November 23 Checking Interest","","{5ABD9B2F-B198-C273-0316-24DE4235AC4B}"
"393050","9085","","","Bank of America","","","P. O. Box 27025","","Richmond","VA","23261","False","12/29/2023",".24","77725","Checking Interest December","","{5ABD9B2F-B198-C273-0316-24DE4235AC4B}"
"393079","861741","","","Greensville County Treasurer","","","1781 Greensville County Circle Ste 122","","Emporia","VA","23847","False","12/01/2023","500.00","77726","Refund of deposit","","{1948BCF8-8477-D06D-BF74-C314B6270D24}"
"393119","667098","","","Atlantic Union Bank","","","PO Box 446","","Bowling Green","VA","22427","False","10/31/2023","104.02","77727","Interest Income","","{98E813BC-C03B-9C7F-EEFD-840E06C169EA}"
"393119","667098","","","Atlantic Union Bank","","","PO Box 446","","Bowling Green","VA","22427","False","11/30/2023","104.27","77728","Interest Income","","{98E813BC-C03B-9C7F-EEFD-840E06C169EA}"
"393119","667098","","","Atlantic Union Bank","","","PO Box 446","","Bowling Green","VA","22427","False","12/31/2023","108.10","77729","Interest Income","","{98E813BC-C03B-9C7F-EEFD-840E06C169EA}"
"393119","690981","","","Department of the Treasury","","","Internal Revenue Service Center","","Ogden","UT","84201-0027","False","12/04/2023","18.78","77730","Refund of Tax","","{98E813BC-C03B-9C7F-EEFD-840E06C169EA}"
"393130","981450","","","Bank of America","","","3901 Stillman Parkway","","Glen Allen","VA","23060","False","12/29/2023","3.40","77731","Interest earned","","{8E0F0170-2294-46EE-FEE7-4C2C269DE6FB}"
"393137","961263","","","Regent Street Properties","","","101 Fairway Drive","","Marion","VA","24354","False","12/04/2023","1350.00","77732","Refund of overpayment","","{0E82AB2A-2491-C762-27C0-974C38B6B4ED}"
"393140","216923","","","Wells Fargo","","","5803 Grove Avenue","","Richmond","VA","23226","False","12/15/2023",".07","77733","Interest earned","","{D1D05EF2-A1D9-D089-97D3-78DE240FFA2F}"
"393154","939516","","","Bank of America","","","3901 Stillman Parkway","","Glen Allen","VA","23060","False","12/27/2023","48.00","77734","Refund of monthly fees","","{2EC13FBC-7553-824F-7524-5E6EF2046C61}"
"393163","225661","","","Bank of America","","","8001 Patterson Avenue","","Richmond","VA","23229","False","12/29/2023",".78","77735","Interest earned","","{31129ECB-FF1C-A267-7426-DAFD767E1F2A}"
"393174","43875","","","Towne Bank","","","3535 Glenwood Ave","","Raleigh","NC","27605","False","10/31/2023",".82","77736","interest","","{8AD6F4E6-4A87-A9E2-78F7-53EA78DC4217}"
"393174","43875","","","Towne Bank","","","3535 Glenwood Ave","","Raleigh","NC","27605","False","11/30/2023",".79","77737","interest","","{8AD6F4E6-4A87-A9E2-78F7-53EA78DC4217}"
"393174","43875","","","Towne Bank","","","3535 Glenwood Ave","","Raleigh","NC","27605","False","12/29/2023",".82","77738","interest","","{8AD6F4E6-4A87-A9E2-78F7-53EA78DC4217}"
"393188","183472","","","Republican Campaign Committee","","","106 Carter Street","","Fredericksburg","VA","22405","False","12/27/2023","1000.00","77740","Check was returned","","{C924935D-70A0-F70B-EC72-40EDE1CD50CA}"
"393188","816889","","","Candi King for Virginia","","","900 East Main Street","","Richmond","VA","21219","False","12/27/2023","250.00","77741","Returned CHeck","","{C924935D-70A0-F70B-EC72-40EDE1CD50CA}"
"393203","1039510","","","DuPont Community Credit Union","","","105 Community Way","","Staunton","VA","24401","False","12/31/2023",".35","77743","interest","","{81596EB3-B386-2412-0493-3DD070C44E9B}"
"393230","888622","","","Primis Bank","","","P.O. Box 2075","","Ashland","VA","23005","False","10/31/2023",".67","77745","Bank Interest","","{0042235F-44F5-3CA3-CCF9-E319D69F32E9}"
"393230","888622","","","Primis Bank","","","P.O. Box 2075","","Ashland","VA","23005","False","11/30/2023",".40","77746","Bank Interest","","{0042235F-44F5-3CA3-CCF9-E319D69F32E9}"
"393230","888622","","","Primis Bank","","","P.O. Box 2075","","Ashland","VA","23005","False","12/29/2023",".31","77747","Bank Interest","","{0042235F-44F5-3CA3-CCF9-E319D69F32E9}"
"393248","839","","","Bank of America","","","1111 E Main St","","Richmond","VA","23219","False","10/31/2023","7.17","77748","Interest earned","","{343B507D-A5A4-01EB-A96E-8886CC0B5786}"
"393248","839","","","Bank of America","","","1111 E Main St","","Richmond","VA","23219","False","11/30/2023","3.98","77749","Interest earned","","{343B507D-A5A4-01EB-A96E-8886CC0B5786}"
"393248","839","","","Bank of America","","","1111 E Main St","","Richmond","VA","23219","False","12/29/2023","4.11","77750","Interest earned","","{343B507D-A5A4-01EB-A96E-8886CC0B5786}"
"393252","569735","","","Bank of America","","","3901 Stillman Pkwy","","Glen Allen","VA","23060","False","10/31/2023","15.73","77751","Interest earned","","{5524F473-8997-4DC7-9238-12B20BAABF8B}"
"393252","569735","","","Bank of America","","","3901 Stillman Pkwy","","Glen Allen","VA","23060","False","11/30/2023","4.79","77752","Interest earned","","{5524F473-8997-4DC7-9238-12B20BAABF8B}"
"393252","569735","","","Bank of America","","","3901 Stillman Pkwy","","Glen Allen","VA","23060","False","12/29/2023","2.80","77753","Interest earned","","{5524F473-8997-4DC7-9238-12B20BAABF8B}"
"393277","","","","Atlantic Union Bank","","","1051 E Cary St","","Richmond","VA","23219-0019","False","11/30/2023","3.80","77760","Interest","","{B9AF1B02-530A-EF98-FF85-0496F34FF5A6}"
"393277","","","","Atlantic Union Bank","","","1051 E Cary St","","Richmond","VA","23219-0019","False","11/30/2023","602.88","77761","Interest","","{B9AF1B02-530A-EF98-FF85-0496F34FF5A6}"
"393277","","","","Atlantic Union Bank","","","1051 E Cary St","","Richmond","VA","23219-0019","False","12/29/2023","11.31","77762","Interest","","{B9AF1B02-530A-EF98-FF85-0496F34FF5A6}"
"393277","","","","Atlantic Union Bank","","","1051 E Cary St","","Richmond","VA","23219-0019","False","12/29/2023","5053.95","77763","Interest","","{B9AF1B02-530A-EF98-FF85-0496F34FF5A6}"
"393280","","","","Amalgamated Bank","","","275 7th Ave","","New York","NY","10001-6708","False","12/29/2023","12.70","77764","Interest","","{9D704868-76D1-00AF-B8D9-5EA892AFDEF9}"
"393280","","","","Berlin Rosen","","","15 Maiden Ln","","New York","NY","10038-4003","False","10/26/2023","536.00","77765","Refund of Operating Expense","","{9D704868-76D1-00AF-B8D9-5EA892AFDEF9}"
"393280","","","","Capital One","","","PO Box 60024","","City Of Industry","CA","91716-0024","False","10/11/2023",".59","77766","Micro Deposit","","{9D704868-76D1-00AF-B8D9-5EA892AFDEF9}"
"393280","","","","Elias Law Group LLP","","","10 G St NE","Ste 600","Washington","DC","20002-4253","False","10/02/2023","280.00","77767","Refund of Operating Expense","","{9D704868-76D1-00AF-B8D9-5EA892AFDEF9}"
"393280","","","","Printersmark, Inc.","","","PO Box 27402","","Richmond","VA","23261-7402","False","10/16/2023","9711.50","77768","Refund of Operating Expense","","{9D704868-76D1-00AF-B8D9-5EA892AFDEF9}"
"393330","1060784","","","Puja for Dulles","","","P.O. Box 393","","Aldie","VA","20105","False","10/03/2023","5000.00","77772","Refund of Prior Contribution","","{94470161-3C09-07E3-CE17-2EF4E52EDCEE}"
"393367","943474","","","Blip Billboards","","","285 N Main Street","#849","Kayville","UT","84037","False","10/28/2022","500.00","77779","Refund","","{F011A3B7-8146-C229-69ED-EAEB3FDE9EA6}"
"393367","943483","","","Cardwell Printing","","","15470 Warwick Blvd","","Newport News","VA","23608","False","10/28/2022","4850.00","77780","Refund","","{F011A3B7-8146-C229-69ED-EAEB3FDE9EA6}"
"393367","947809","","","Blip","","","1591 West 820 North","","Provo","UT","84601","False","11/20/2022","500.00","77781","Refund","","{F011A3B7-8146-C229-69ED-EAEB3FDE9EA6}"
"393371","1057055","","","Dupont Community Credit Union","","","1820 S High Street","","Harrisonburg","VA","22801","False","12/31/2023",".01","77782","Interest","","{D8793702-BABF-8C1F-28A5-621F7BF21B81}"
"393387","188020","","","TowneBank","","","5216 Monticello Avenue","","Williamsburg","VA","23188","False","07/31/2023","48.24","77784","Interest earned","","{7A96ACE8-C090-1124-6B01-5B1D261A0239}"
"393387","188020","","","TowneBank","","","5216 Monticello Avenue","","Williamsburg","VA","23188","False","08/31/2023","38.88","77785","Interest earned","","{7A96ACE8-C090-1124-6B01-5B1D261A0239}"
"393387","188020","","","TowneBank","","","5216 Monticello Avenue","","Williamsburg","VA","23188","False","09/29/2023","37.30","77786","Interest earned","","{7A96ACE8-C090-1124-6B01-5B1D261A0239}"
"393393","188020","","","TowneBank","","","5216 Monticello Avenue","","Williamsburg","VA","23188","False","10/31/2023","32.55","77787","Interest earned","","{54CB0D84-D813-E809-9201-81BF7C629CC2}"
"393393","188020","","","TowneBank","","","5216 Monticello Avenue","","Williamsburg","VA","23188","False","11/30/2023","7.75","77788","Interest earned","","{54CB0D84-D813-E809-9201-81BF7C629CC2}"
"393393","188020","","","TowneBank","","","5216 Monticello Avenue","","Williamsburg","VA","23188","False","12/29/2023","2.39","77789","Interest earned","","{54CB0D84-D813-E809-9201-81BF7C629CC2}"
"393411","1115197","","","Primis Bank","","","11290 General Puller Highway","","Hartfield","VA","23175","False","11/15/2023",".04","77791","Interest","","{26E84B53-D54A-DED2-6771-6ADF9EFDFF5C}"
"393541","1127421","","","Kim Taylor For Virginia","","","PO Box 2122","","PETERSBURG","VA","23804","False","12/18/2023","750.00","77797","Returned Check","","{B213F5F7-A9AE-3FDF-6468-FB7870E3B681}"
"393617","1086975","","","American National Bank and Trust","","","628 Main Street","","Danville","VA","24541","False","08/31/2023",".04","77800","Interest","","{F261D213-E740-3D95-D4EF-F35B3BE39779}"
"393617","1086975","","","American National Bank and Trust","","","628 Main Street","","Danville","VA","24541","False","09/30/2023",".03","77801","Interest","","{F261D213-E740-3D95-D4EF-F35B3BE39779}"
"393651","16914","","","TowneBank","","","5216 Monticello Avenue","","Williamsburg","VA","23188","False","12/29/2023",".11","77804","Interest earned","","{1335C37E-A784-93ED-A1B7-35B7745BB553}"
"393657","1086975","","","American National Bank and Trust","","","628 Main Street","","Danville","VA","24541","False","10/31/2023",".05","77805","Interest on Checking Account","","{5002424F-4912-A596-ADCA-BC0A869C5B4F}"
"393657","1086975","","","American National Bank and Trust","","","628 Main Street","","Danville","VA","24541","False","11/30/2023",".07","77806","Interest on checking account","","{5002424F-4912-A596-ADCA-BC0A869C5B4F}"
"393662","1086975","","","American National Bank and Trust","","","628 Main Street","","Danville","VA","24541","False","12/28/2023",".04","77807","Interest on Checking Account","","{5C9297D3-B233-7BFE-A083-F0642EF2AE47}"
"393670","","","","Family Dollar","","","525 Mineral Ave","","Mineral","VA","23117","False","12/07/2023","5.37","77808","Office supplies credit","","{B79B6842-589F-F6B2-DEA5-F204A2AEC1DB}"
"393674","913275","Hayley","","Allison","Ms.","","357 Lick Branch Road","","Cedar Bluff","VA","24609","True","12/28/2023","470.00","77809","Reimbursement for lodging","","{37BF03AD-0588-D46A-9BBC-2A0DF4AFE668}"
"393694","15084","","","Truist","","","PO Box 819","","Wilson","NC","27894","False","10/31/2023",".14","77810","interest","","{B7CF616F-F30C-C431-3AB3-E45318855E1A}"
"393694","15084","","","Truist","","","PO Box 819","","Wilson","NC","27894","False","11/30/2023",".14","77811","Interest","","{B7CF616F-F30C-C431-3AB3-E45318855E1A}"
"393694","15084","","","Truist","","","PO Box 819","","Wilson","NC","27894","False","12/29/2023",".14","77812","Interest","","{B7CF616F-F30C-C431-3AB3-E45318855E1A}"
"393718","899339","","","Bayport Credit Union","","","One BayPortWay","350","Newport News","VA","23606","False","03/31/2023",".33","77813","Dividend","","{A9E29106-9DCD-9C67-7563-D0C6D7781D3B}"
"393718","899339","","","Bayport Credit Union","","","One BayPortWay","350","Newport News","VA","23606","False","05/09/2023","901.97","77814","Closing checking and savings account","","{A9E29106-9DCD-9C67-7563-D0C6D7781D3B}"
"393718","945094","","","Amazon","","","410 Terry Avenue","","Seattle","WA","98109","False","01/13/2023","49.43","77815","Refund","","{A9E29106-9DCD-9C67-7563-D0C6D7781D3B}"
"393718","945094","","","Amazon","","","410 Terry Avenue","","Seattle","WA","98109","False","04/30/2023","364.86","77816","Refund","","{A9E29106-9DCD-9C67-7563-D0C6D7781D3B}"
"393742","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","07/31/2023",".06","77820","Interest","","{F9B54D46-7663-8EE4-0A99-7C5A3D66FDC3}"
"393742","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","08/31/2023",".06","77821","interest earned","","{F9B54D46-7663-8EE4-0A99-7C5A3D66FDC3}"
"393742","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","09/30/2023",".05","77822","interest earned","","{F9B54D46-7663-8EE4-0A99-7C5A3D66FDC3}"
"393742","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","10/31/2023",".06","77823","interest on bank account","","{F9B54D46-7663-8EE4-0A99-7C5A3D66FDC3}"
"393742","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","11/30/2023",".06","77824","interest on bank account","","{F9B54D46-7663-8EE4-0A99-7C5A3D66FDC3}"
"393742","475410","","","American National Bank and Trust Co.","","","628 Main Street","","Danville","VA","24541","False","12/31/2023",".06","77825","checking account","","{F9B54D46-7663-8EE4-0A99-7C5A3D66FDC3}"
"393756","1050725","Andrew","","Whitley","","","1611 Erin Hill","","Stoughton","WI","53589","True","12/29/2023","750.00","77828","Refund for Overpayment","","{AD0EFB30-A4A3-7D9B-2FFD-B1752F84DFA7}"
"393756","1080296","Mirahkhal","","Dandridge","","","3119 Enslow Ave","","Richmond","VA","23222","True","12/11/2023","250.00","77829","Voided Check","","{AD0EFB30-A4A3-7D9B-2FFD-B1752F84DFA7}"
"393756","1114368","Diette","","Banks","","","9101 Stony Point Pkwy","Unit 1339","Richmond","VA","23235","True","12/04/2023","210.00","77830","Voided Check","","{AD0EFB30-A4A3-7D9B-2FFD-B1752F84DFA7}"
"393772","991360","","","Wells Fargo Bank, N.A","","","P. O. Box 6995","","Portland","OR","97228-6995","False","11/30/2023",".19","77838","Interest","","{A577BFEB-AFD4-0AC7-EEA9-EA6690BF248D}"
"393772","1082128","","","Friends of Robyn Lady","","","P.O. Box 654","","Herndon","VA","20172","False","10/30/2023","2000.00","77839","Staff","","{A577BFEB-AFD4-0AC7-EEA9-EA6690BF248D}"
"393772","1082128","","","Friends of Robyn Lady","","","P.O. Box 654","","Herndon","VA","20172","False","11/17/2023","1000.00","77840","Staff","","{A577BFEB-AFD4-0AC7-EEA9-EA6690BF248D}"
"393791","991360","","","Wells Fargo Bank, N.A","","","P. O. Box 6995","","Portland","OR","97228-6995","False","12/29/2023",".03","77845","Interest","","{4BFCC7C2-3CD0-87D5-61AC-C6ED7BD86DCC}"
"393835","943675","","","Dupont Credit Union","","","410 N Augusta Street","","Staunton","VA","24401","False","07/31/2023",".02","77852","Interest","","{2B457834-CAC5-3C79-9C18-B610FAC1A876}"
"393835","943675","","","Dupont Credit Union","","","410 N Augusta Street","","Staunton","VA","24401","False","08/18/2023",".01","77853","Interest","","{2B457834-CAC5-3C79-9C18-B610FAC1A876}"
"393885","1066131","","","Town of Stephens City","","","Town of Stephens City 1033 Locust Street","","Stephens City","VA","22655","False","10/28/2023","50.00","77854","Half of Deposit returned for renting the park in Stephens City on 9/17","","{9055ECEE-DCD4-1148-9FFB-76256DAA528C}"
"393893","1038766","","","CAPITOL TREASURY ASSOCIATES, LLC","","","7500 W HIGHWAY 71","SUITE 101","AUSTIN","TX","78735","False","12/01/2023","267.24","77856","REFUND OF COMPLIANCE FEES","","{F9CC5AE0-9F06-30AA-FB69-C95D6795C61E}"
"393903","","","","Political Data Intelligence (PDI)","","","PO Box 59570","","Long Beach","CA","90806","False","12/01/2023","700.00","77857","Refund for fundraising services","","{E3049FCA-E0CD-1DBA-8228-31C78A9F9DBE}"
"393982","","","","Truist","","","919 E Main St","","Richmond","VA","23219-4625","False","11/16/2023","2047.52","77858","Payroll check bounced back","","{6FFF5F45-4DAC-B2D0-80E1-17EDE6633333}"
"393982","","","","Truist","","","919 E Main St","","Richmond","VA","23219-4625","False","12/01/2023","1958.97","77859","Payroll check bounced back","","{6FFF5F45-4DAC-B2D0-80E1-17EDE6633333}"
"393982","","","","Truist","","","919 E Main St","","Richmond","VA","23219-4625","False","12/15/2023","14.59","77860","Deals Monthly Credit","","{6FFF5F45-4DAC-B2D0-80E1-17EDE6633333}"
"393998","","","","Beery for Virginia","","","741 Northfield Ct","","Harrisonburg","VA","22802-4848","False","12/07/2023","3177.00","77868","Campaign Support","","{29184836-218A-655B-1727-38403EA71CD9}"
"393998","","","","Blakely for Delegate","","","PO Box 164","","Farmville","VA","23901-0164","False","11/17/2023","2000.00","77869","Campaign Support","","{29184836-218A-655B-1727-38403EA71CD9}"
"393998","","","","Cat Porterfield for 99","","","219 57th St","Unit B","Virginia Beach","VA","23451-2226","False","11/17/2023","1100.07","77870","Campaign Support","","{29184836-218A-655B-1727-38403EA71CD9}"
"393998","","","","Debra Gardner for Delegate","","","7501 Lady Blair Ln","","North Chesterfield","VA","23236-5074","False","11/30/2023","2051.73","77871","Campaign Support","","{29184836-218A-655B-1727-38403EA71CD9}"
"393998","","","","DuPont Community Credit Union","","","1820 S High St","","Harrisonburg","VA","22801-8501","False","10/31/2023","33.07","77872","Community Credit Union Dividend","","{29184836-218A-655B-1727-38403EA71CD9}"
